('EBAS_VNAME', 'CFNAME', 'MATRIX_NAME')
('collection_efficiency', 'mass_concentration_of_collection_efficiency_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('nitrate', 'mass_concentration_of_nitrate_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('nitrogen_ion_flow', 'nitrogen_ion_flow_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('nitrogen_ion_flow_signal', None, 'pm1_non_refractory')
('organic_mass', 'mass_concentration_of_organic_mass_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('relative_ionization_efficiency', 'mass_concentration_of_relative_ionization_efficiency_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('sulphate_total', 'mass_concentration_of_sulphate_total_in_non_refractory_pm1_in_air', 'pm1_non_refractory')
('2-methylerythritol', None, 'pm25')
('2-methylthreitol', None, 'pm25')
('ATE', None, 'pm25')
('BATE', None, 'pm25')
('BB_101', None, 'pm25')
('BEHTBP', None, 'pm25')
('BTBPE', None, 'pm25')
('DPTE', None, 'pm25')
('HBB', None, 'pm25')
('OBIND', None, 'pm25')
('PBBA', None, 'pm25')
('PBBZ', None, 'pm25')
('PBEB', None, 'pm25')
('PBT', None, 'pm25')
('TBCT', None, 'pm25')
('aerosol_absorption_coefficient', None, 'pm25')
('aerosol_light_backscattering_coefficient', 'mass_concentration_of_backscattering_coefficient_in_pm2p5_in_air', 'pm25')
('aerosol_light_backscattering_coefficient_zero', None, 'pm25')
('aerosol_light_rayleighscattering_coefficient_zero', None, 'pm25')
('aerosol_light_scattering_coefficient', None, 'pm25')
('aerosol_light_scattering_coefficient_zero', None, 'pm25')
('aluminium', 'mass_concentration_of_aluminium_in_pm2p5_in_air', 'pm25')
('ammonia', 'mass_concentration_of_ammonia_in_pm2p5_in_air', 'pm25')
('ammonium', 'mass_concentration_of_ammonium_in_pm2p5_in_air', 'pm25')
('anti_DP', None, 'pm25')
('antimony', 'mass_concentration_of_antimony_in_pm2p5_in_air', 'pm25')
('arabitol', None, 'pm25')
('arsenic', 'mass_concentration_of_arsenic_in_pm2p5_in_air', 'pm25')
('attenuation_coefficient', 'mass_concentration_of_attenuation_coefficient_in_pm2p5_in_air', 'pm25')
('barium', 'mass_concentration_of_barium_in_pm2p5_in_air', 'pm25')
('beryllium', 'mass_concentration_of_beryllium_in_pm2p5_in_air', 'pm25')
('bismuth', 'mass_concentration_of_bismuth_in_pm2p5_in_air', 'pm25')
('bromide', 'mass_concentration_of_bromide_in_pm2p5_in_air', 'pm25')
('cadmium', 'mass_concentration_of_cadmium_in_pm2p5_in_air', 'pm25')
('calcium', 'mass_concentration_of_calcium_in_pm2p5_in_air', 'pm25')
('carbonate', 'mass_concentration_of_carbonate_in_pm2p5_in_air', 'pm25')
('cerium', 'mass_concentration_of_cerium_in_pm2p5_in_air', 'pm25')
('cesium', 'mass_concentration_of_cesium_in_pm2p5_in_air', 'pm25')
('chloride', 'mass_concentration_of_chloride_in_pm2p5_in_air', 'pm25')
('chromium', 'mass_concentration_of_chromium_in_pm2p5_in_air', 'pm25')
('cobalt', 'mass_concentration_of_cobalt_in_pm2p5_in_air', 'pm25')
('copper', 'mass_concentration_of_copper_in_pm2p5_in_air', 'pm25')
('dysprosium', 'mass_concentration_of_dysprosium_in_pm2p5_in_air', 'pm25')
('elemental_carbon', 'mass_concentration_of_elemental_carbon_in_pm2p5_in_air', 'pm25')
('equivalent_black_carbon', 'mass_concentration_of_equivalent_black_carbon_in_pm2p5_in_air', 'pm25')
('equivalent_black_carbon_mass', 'mass_concentration_of_equivalent_black_carbon_mass_in_pm2p5_in_air', 'pm25')
('erbium', 'mass_concentration_of_erbium_in_pm2p5_in_air', 'pm25')
('erythritol', None, 'pm25')
('europium', 'mass_concentration_of_europium_in_pm2p5_in_air', 'pm25')
('flow_rate', 'mass_concentration_of_flow_rate_in_pm2p5_in_air', 'pm25')
('fructose', None, 'pm25')
('gadolinium', 'mass_concentration_of_gadolinium_in_pm2p5_in_air', 'pm25')
('galactosan', None, 'pm25')
('gallium', 'mass_concentration_of_gallium_in_pm2p5_in_air', 'pm25')
('germanium', 'mass_concentration_of_germanium_in_pm2p5_in_air', 'pm25')
('glucose', None, 'pm25')
('hafnium', 'mass_concentration_of_hafnium_in_pm2p5_in_air', 'pm25')
('holmium', 'mass_concentration_of_holmium_in_pm2p5_in_air', 'pm25')
('inositol', None, 'pm25')
('iron', 'mass_concentration_of_iron_in_pm2p5_in_air', 'pm25')
('lanthanum', 'mass_concentration_of_lanthanum_in_pm2p5_in_air', 'pm25')
('lead', 'mass_concentration_of_lead_in_pm2p5_in_air', 'pm25')
('levoglucosan', 'mass_concentration_of_levoglucosan_in_pm2p5_in_air', 'pm25')
('lithium', 'mass_concentration_of_lithium_in_pm2p5_in_air', 'pm25')
('lutetium', 'mass_concentration_of_lutetium_in_pm2p5_in_air', 'pm25')
('magnesium', 'mass_concentration_of_magnesium_in_pm2p5_in_air', 'pm25')
('manganese', 'mass_concentration_of_manganese_in_pm2p5_in_air', 'pm25')
('mannitol', None, 'pm25')
('mannosan', None, 'pm25')
('mannose', None, 'pm25')
('mercury', 'mass_concentration_of_mercury_in_pm2p5_in_air', 'pm25')
('molybdenum', 'mass_concentration_of_molybdenum_in_pm2p5_in_air', 'pm25')
('neodymium', 'mass_concentration_of_neodymium_in_pm2p5_in_air', 'pm25')
('nickel', 'mass_concentration_of_nickel_in_pm2p5_in_air', 'pm25')
('niobium', 'mass_concentration_of_niobium_in_pm2p5_in_air', 'pm25')
('nitrate', 'mass_concentration_of_nitrate_in_pm2p5_in_air', 'pm25')
('organic_carbon', 'mass_concentration_of_organic_carbon_in_pm2p5_in_air', 'pm25')
('organic_carbon_corrected', 'mass_concentration_of_organic_carbon_corrected_in_pm2p5_in_air', 'pm25')
('organic_mass', 'mass_concentration_of_organic_mass_in_pm2p5_in_air', 'pm25')
('pTBX', None, 'pm25')
('particle_number_concentration', 'mass_concentration_of_particle_number_concentration_in_pm2p5_in_air', 'pm25')
('phosphate', 'mass_concentration_of_phosphate_in_pm2p5_in_air', 'pm25')
('phosphorus', 'mass_concentration_of_phosphorus_in_pm2p5_in_air', 'pm25')
('pm25_mass', 'mass_concentration_of_pm2p5_ambient_aerosol_particles_in_air', 'pm25')
('potassium', 'mass_concentration_of_potassium_in_pm2p5_in_air', 'pm25')
('praseodymium', 'mass_concentration_of_praseodymium_in_pm2p5_in_air', 'pm25')
('pressure', 'air_pressure', 'pm25')
('relative_humidity', 'relative_humidity', 'pm25')
('rubidium', 'mass_concentration_of_rubidium_in_pm2p5_in_air', 'pm25')
('samarium', 'mass_concentration_of_samarium_in_pm2p5_in_air', 'pm25')
('scandium', 'mass_concentration_of_scandium_in_pm2p5_in_air', 'pm25')
('selenium', 'mass_concentration_of_selenium_in_pm2p5_in_air', 'pm25')
('silicon', 'mass_concentration_of_silicon_in_pm2p5_in_air', 'pm25')
('sodium', 'mass_concentration_of_sodium_in_pm2p5_in_air', 'pm25')
('strontium', 'mass_concentration_of_strontium_in_pm2p5_in_air', 'pm25')
('sucrose', None, 'pm25')
('sulphate_corrected', 'mass_concentration_of_sulphate_corrected_for_seaspray_expressed_as_sulphur_in_pm2p5_in_air', 'pm25')
('sulphate_total', 'mass_concentration_of_sulphate_total_in_pm2p5_in_air', 'pm25')
('syn_DP', None, 'pm25')
('tantalum', 'mass_concentration_of_tantalum_in_pm2p5_in_air', 'pm25')
('temperature', 'air_temperature', 'pm25')
('terbium', 'mass_concentration_of_terbium_in_pm2p5_in_air', 'pm25')
('thallium', 'mass_concentration_of_thallium_in_pm2p5_in_air', 'pm25')
('thorium', 'mass_concentration_of_thorium_in_pm2p5_in_air', 'pm25')
('thulium', 'mass_concentration_of_thulium_in_pm2p5_in_air', 'pm25')
('tin', 'mass_concentration_of_tin_in_pm2p5_in_air', 'pm25')
('titanium', 'mass_concentration_of_titanium_in_pm2p5_in_air', 'pm25')
('total_carbon', 'mass_concentration_of_total_carbon_in_pm2p5_in_air', 'pm25')
('total_carbon_corrected', 'mass_concentration_of_total_carbon_corrected_in_pm2p5_in_air', 'pm25')
('trehalose', None, 'pm25')
('tungsten', 'mass_concentration_of_tungsten_in_pm2p5_in_air', 'pm25')
('uranium', 'mass_concentration_of_uranium_in_pm2p5_in_air', 'pm25')
('vanadium', 'mass_concentration_of_vanadium_in_pm2p5_in_air', 'pm25')
('ytterbium', 'mass_concentration_of_ytterbium_in_pm2p5_in_air', 'pm25')
('yttrium', 'mass_concentration_of_yttrium_in_pm2p5_in_air', 'pm25')
('zinc', 'mass_concentration_of_zinc_in_pm2p5_in_air', 'pm25')
('zirconium', 'mass_concentration_of_zirconium_in_pm2p5_in_air', 'pm25')
('aerosol_light_backscattering_coefficient', None, 'pm25_humidified')
('aerosol_light_backscattering_enhancement_factor', None, 'pm25_humidified')
('aerosol_light_scattering_coefficient', None, 'pm25_humidified')
('aerosol_light_scattering_enhancement_factor', None, 'pm25_humidified')
('pm25_mass', 'mass_concentration_of_pm25_mass_in_refractory_pm2p5_in_air', 'pm25_non_volatile')
('pm25_mass', 'mass_concentration_of_pm25_mass_in_non_refractory_pm2p5_in_air', 'pm25_volatile')
('hygroscopic_growth_factor', None, 'pm_eq110')
('hygroscopic_growth_factor', None, 'pm_eq165')
('hygroscopic_growth_factor', None, 'pm_eq25')
('hygroscopic_growth_factor', None, 'pm_eq265')
('hygroscopic_growth_factor', None, 'pm_eq35')
('hygroscopic_growth_factor', None, 'pm_eq50')
('hygroscopic_growth_factor', None, 'pm_eq75')
('altitude', 'altitude', 'position')
('latitude', 'latitude', 'position')
('longitude', 'longitude', 'position')
('1-methylnaphthalene', 'mass_concentration_of_1_methylnaphthalene_in_precipitation', 'precip')
('1-methylphenanthrene', 'mass_concentration_of_1_methylphenanthrene_in_precipitation', 'precip')
('1234678_HpCDD', 'mass_concentration_of_1234678_heptachlorodibenzo_p_dioxin_in_precipitation', 'precip')
('1234678_HpCDF', 'mass_concentration_of_1234678_heptachlorodibenzofuran_in_precipitation', 'precip')
('1234789_HpCDF', 'mass_concentration_of_1234789_heptachlorodibenzofuran_in_precipitation', 'precip')
('123478_HxCDD', 'mass_concentration_of_123478_hexachlorodibenzo_p_dioxin_in_precipitation', 'precip')
('123478_HxCDF', 'mass_concentration_of_123478_hexachlorodibenzofuran_in_precipitation', 'precip')
('123678_HxCDD', 'mass_concentration_of_123678_hexachlorodibenzo_p_dioxin_in_precipitation', 'precip')
('123678_HxCDF', 'mass_concentration_of_123678_hexachlorodibenzofuran_in_precipitation', 'precip')
('123789_HxCDD', 'mass_concentration_of_123789_hexachlorodibenzo_p_dioxin_in_precipitation', 'precip')
('123789_HxCDF', 'mass_concentration_of_123789_hexachlorodibenzofuran_in_precipitation', 'precip')
('12378_PeCDD', 'mass_concentration_of_12378_pentachlorodibenzo_p_dioxin_in_precipitation', 'precip')
('12378_PeCDF', 'mass_concentration_of_12378_pentachlorodibenzofuran_in_precipitation', 'precip')
('2-methylanthracene', 'mass_concentration_of_2_methylanthracene_in_precipitation', 'precip')
('2-methylnaphthalene', 'mass_concentration_of_2_methylnaphthalene_in_precipitation', 'precip')
('2-methylphenanthrene', 'mass_concentration_of_2_methylphenanthrene_in_precipitation', 'precip')
('234678_HxCDF', 'mass_concentration_of_234678_hexachlorodibenzofuran_in_precipitation', 'precip')
('23478_PeCDF', 'mass_concentration_of_23478_pentachlorodibenzofuran_in_precipitation', 'precip')
('2378_TCDD', 'mass_concentration_of_2378_terachlorodibenzodioxin_in_precipitation', 'precip')
('2378_TCDF', 'mass_concentration_of_2378_terachlorodibenzofuran_in_precipitation', 'precip')
('3-methylphenanthrene', 'mass_concentration_of_3_methylphenanthrene_in_precipitation', 'precip')
('9-methylphenanthrene', 'mass_concentration_of_9_methylphenanthrene_in_precipitation', 'precip')
('BDE_100', 'mass_concentration_of_polybrominated_diphenylether_100_in_precipitation', 'precip')
('BDE_47', 'mass_concentration_of_polybrominated_diphenylether_47_in_precipitation', 'precip')
('BDE_99', 'mass_concentration_of_polybrominated_diphenylether_99_in_precipitation', 'precip')
('HCB', 'mass_concentration_of_hexachlorobenzene_in_precipitation', 'precip')
('OCDD', 'mass_concentration_of_octachlorodibenzodioxin_in_precipitation', 'precip')
('OCDF', 'mass_concentration_of_octachlorodibenzofuran_in_precipitation', 'precip')
('PCB_101', 'mass_concentration_of_polychlorinated_biphenyl_101_in_precipitation', 'precip')
('PCB_105', 'mass_concentration_of_polychlorinated_biphenyl_105_in_precipitation', 'precip')
('PCB_114', 'mass_concentration_of_polychlorinated_biphenyl_114_in_precipitation', 'precip')
('PCB_118', 'mass_concentration_of_polychlorinated_biphenyl_118_in_precipitation', 'precip')
('PCB_123', 'mass_concentration_of_polychlorinated_biphenyl_123_in_precipitation', 'precip')
('PCB_126', 'mass_concentration_of_polychlorinated_biphenyl_126_in_precipitation', 'precip')
('PCB_128', 'mass_concentration_of_polychlorinated_biphenyl_128_in_precipitation', 'precip')
('PCB_138', 'mass_concentration_of_polychlorinated_biphenyl_138_in_precipitation', 'precip')
('PCB_149', 'mass_concentration_of_polychlorinated_biphenyl_149_in_precipitation', 'precip')
('PCB_153', 'mass_concentration_of_polychlorinated_biphenyl_153_in_precipitation', 'precip')
('PCB_156', 'mass_concentration_of_polychlorinated_biphenyl_156_in_precipitation', 'precip')
('PCB_157', 'mass_concentration_of_polychlorinated_biphenyl_157_in_precipitation', 'precip')
('PCB_167', 'mass_concentration_of_polychlorinated_biphenyl_167_in_precipitation', 'precip')
('PCB_169', 'mass_concentration_of_polychlorinated_biphenyl_169_in_precipitation', 'precip')
('PCB_170', 'mass_concentration_of_polychlorinated_biphenyl_170_in_precipitation', 'precip')
('PCB_177', 'mass_concentration_of_polychlorinated_biphenyl_177_in_precipitation', 'precip')
('PCB_18', 'mass_concentration_of_polychlorinated_biphenyl_18_in_precipitation', 'precip')
('PCB_180', 'mass_concentration_of_polychlorinated_biphenyl_180_in_precipitation', 'precip')
('PCB_189', 'mass_concentration_of_polychlorinated_biphenyl_189_in_precipitation', 'precip')
('PCB_26', 'mass_concentration_of_polychlorinated_biphenyl_26_in_precipitation', 'precip')
('PCB_28', 'mass_concentration_of_polychlorinated_biphenyl_28_in_precipitation', 'precip')
('PCB_31', 'mass_concentration_of_polychlorinated_biphenyl_31_in_precipitation', 'precip')
('PCB_44', 'mass_concentration_of_polychlorinated_biphenyl_44_in_precipitation', 'precip')
('PCB_52', 'mass_concentration_of_polychlorinated_biphenyl_52_in_precipitation', 'precip')
('PCB_77', 'mass_concentration_of_polychlorinated_biphenyl_77_in_precipitation', 'precip')
('PCB_81', 'mass_concentration_of_polychlorinated_biphenyl_81_in_precipitation', 'precip')
('PCB_99', 'mass_concentration_of_polychlorinated_biphenyl_99_in_precipitation', 'precip')
('TOX-26', None, 'precip')
('TOX-50', None, 'precip')
('TOX-62', None, 'precip')
('acenaphthene', 'mass_concentration_of_acenaphthene_in_precipitation', 'precip')
('acenaphthylene', 'mass_concentration_of_acenaphthylene_in_precipitation', 'precip')
('acetic_acid', 'mass_concentration_of_acetic_acid_in_precipitation', 'precip')
('acidity', 'mass_concentration_of_acidity_in_precipitation', 'precip')
('aldrin', 'mass_concentration_of_aldrin_in_precipitation', 'precip')
('alpha_HCH', 'mass_concentration_of_alpha_hexachlorocyclohexane_in_precipitation', 'precip')
('alpha_endosulfan', 'mass_concentration_of_alpha_endosulfan_in_precipitation', 'precip')
('aluminium', 'mass_concentration_of_aluminium_in_precipitation', 'precip')
('aluminium_27', None, 'precip')
('ammonium', 'mass_concentration_of_ammonium_in_precipitation', 'precip')
('anthanthrene', 'mass_concentration_of_anthanthrene_in_precipitation', 'precip')
('anthracene', 'mass_concentration_of_anthracene_in_precipitation', 'precip')
('antimony', 'mass_concentration_of_antimony_in_precipitation', 'precip')
('arsenic', 'mass_concentration_of_arsenic_in_precipitation', 'precip')
('barium', 'mass_concentration_of_barium_in_precipitation', 'precip')
('benz_a_anthracene', 'mass_concentration_of_benz_a_anthracene_in_precipitation', 'precip')
('benzo_a_fluoranthene', 'mass_concentration_of_benzo_a_fluoranthene_in_precipitation', 'precip')
('benzo_a_fluorene', 'mass_concentration_of_benzo_a_fluorene_in_precipitation', 'precip')
('benzo_a_pyrene', 'mass_concentration_of_benzo_a_pyrene_in_precipitation', 'precip')
('benzo_b_fluoranthene', 'mass_concentration_of_benzo_b_fluoranthene_in_precipitation', 'precip')
('benzo_b_fluorene', 'mass_concentration_of_benzo_b_fluorene_in_precipitation', 'precip')
('benzo_bjk_fluoranthenes', 'mass_concentration_of_benzo_bjk_fluoranthenes_in_precipitation', 'precip')
('benzo_e_pyrene', 'mass_concentration_of_benzo_e_pyrene_in_precipitation', 'precip')
('benzo_ghi_fluoranthene', 'mass_concentration_of_benzo_ghi_fluoranthene_in_precipitation', 'precip')
('benzo_ghi_perylene', 'mass_concentration_of_benzo_ghi_perylene_in_precipitation', 'precip')
('benzo_j_fluoranthene', 'mass_concentration_of_benzo_j_fluoranthene_in_precipitation', 'precip')
('benzo_k_fluoranthene', 'mass_concentration_of_benzo_k_fluoranthene_in_precipitation', 'precip')
('beryllium', 'mass_concentration_of_beryllium_in_precipitation', 'precip')
('beta_HCH', 'mass_concentration_of_beta_hexachlorocyclohexane_in_precipitation', 'precip')
('beta_endosulfan', 'mass_concentration_of_beta_endosulfan_in_precipitation', 'precip')
('biphenyl', 'mass_concentration_of_biphenyl_in_precipitation', 'precip')
('bromide', 'mass_concentration_of_bromide_in_precipitation', 'precip')
('cadmium', 'mass_concentration_of_cadmium_in_precipitation', 'precip')
('calcium', 'mass_concentration_of_calcium_in_precipitation', 'precip')
('cesium', 'mass_concentration_of_cesium_in_precipitation', 'precip')
('chloride', 'mass_concentration_of_chloride_in_precipitation', 'precip')
('chromium', 'mass_concentration_of_chromium_in_precipitation', 'precip')
('chrysene', 'mass_concentration_of_chrysene_in_precipitation', 'precip')
('chrysene_triphenylene', 'mass_concentration_of_chrysene_triphenylene_in_precipitation', 'precip')
('cis_CD', 'mass_concentration_of_cis_chlordane_in_precipitation', 'precip')
('cobalt', 'mass_concentration_of_cobalt_in_precipitation', 'precip')
('conductivity', 'conductivity_in_precipitation', 'precip')
('copper', 'mass_concentration_of_copper_in_precipitation', 'precip')
('coronene', 'mass_concentration_of_coronene_in_precipitation', 'precip')
('cyclopenta_cd_pyrene', 'mass_concentration_of_cyclopenta_cd_pyrene_in_precipitation', 'precip')
('delta_HCH', 'mass_concentration_of_delta_hexachlorocyclohexane_in_precipitation', 'precip')
('dibenzo_ac_ah_anthracenes', 'mass_concentration_of_dibenzo_ac_ah_anthracenes_in_precipitation', 'precip')
('dibenzo_ae_pyrene', 'mass_concentration_of_dibenzo_ae_pyrene_in_precipitation', 'precip')
('dibenzo_ah_anthracene', 'mass_concentration_of_dibenzo_ah_anthracene_in_precipitation', 'precip')
('dibenzo_ah_pyrene', 'mass_concentration_of_dibenzo_ah_pyrene_in_precipitation', 'precip')
('dibenzo_ai_pyrene', 'mass_concentration_of_dibenzo_ai_pyrene_in_precipitation', 'precip')
('dibenzofuran', 'mass_concentration_of_dibenzofuran_in_precipitation', 'precip')
('dibenzothiophene', 'mass_concentration_of_dibenzothiophene_in_precipitation', 'precip')
('dieldrin', 'mass_concentration_of_dieldrin_in_precipitation', 'precip')
('endrin', 'mass_concentration_of_endrin_in_precipitation', 'precip')
('fluoranthene', 'mass_concentration_of_fluoranthene_in_precipitation', 'precip')
('fluorene', 'mass_concentration_of_fluorene_in_precipitation', 'precip')
('fluoride', 'mass_concentration_of_fluoride_in_precipitation', 'precip')
('formic_acid', 'mass_concentration_of_formic_acid_in_precipitation', 'precip')
('gamma_HCH', 'mass_concentration_of_gamma_hexachlorocyclohexane_in_precipitation', 'precip')
('heptachlor', 'mass_concentration_of_heptachlor_in_precipitation', 'precip')
('heptachlor_epoxide', 'mass_concentration_of_heptachlor_epoxide_in_precipitation', 'precip')
('heptachlorepoxide', 'mass_concentration_of_heptachlor_epoxide_in_precipitation', 'precip')
('hexachlorobenzene', 'mass_concentration_of_hexachlorepoxide_in_precipitation', 'precip')
('inden_123cd_pyrene', 'mass_concentration_of_inden_123cd_pyrene_in_precipitation', 'precip')
('iron', 'mass_concentration_of_iron_in_precipitation', 'precip')
('iron_57', 'mass_concentration_of_iron_in_precipitation', 'precip')
('lead', 'mass_concentration_of_lead_in_precipitation', 'precip')
('lithium', 'mass_concentration_of_lithium_in_precipitation', 'precip')
('magnesium', 'mass_concentration_of_magnesium_in_precipitation', 'precip')
('manganese', 'mass_concentration_of_manganese_in_precipitation', 'precip')
('manganium', 'mass_concentration_of_manganese_in_precipitation', 'precip')
('mercury', 'mass_concentration_of_mercury_in_precipitation', 'precip')
('methanesulfonic_acid', 'mass_concentration_of_methanesulfonic_acid_in_precipitation', 'precip')
('methyl_mercury', 'mass_concentration_of_methyl_mercury_in_precipitation', 'precip')
('mirex', 'mass_concentration_of_mirex_in_precipitation', 'precip')
('molybdenum', 'mass_concentration_of_molybdenum_in_precipitation', 'precip')
('naphthalene', 'mass_concentration_of_naphthalene_in_precipitation', 'precip')
('nickel', 'mass_concentration_of_nickel_in_precipitation', 'precip')
('nickel_58', 'mass_concentration_of_nickel_in_precipitation', 'precip')
('nickel_60', 'mass_concentration_of_nickel_in_precipitation', 'precip')
('nitrate', 'mass_concentration_of_nitrate_in_precipitation', 'precip')
('op_DDD', 'mass_concentration_of_op_dichlorodiphenyldichloroethane_in_precipitation', 'precip')
('op_DDE', 'mass_concentration_of_op_dichlorodiphenyldichloroethylene_in_precipitation', 'precip')
('op_DDT', 'mass_concentration_of_op_dichlorodiphenyltrichloroethane_in_precipitation', 'precip')
('oxalic_acid', 'mass_concentration_of_oxalic_acid_in_precipitation', 'precip')
('pH', 'mass_concentration_of_pH_in_precipitation', 'precip')
('pentachlorobenzene', 'mass_concentration_of_pentachlorobenzene_in_precipitation', 'precip')
('perylene', 'mass_concentration_of_perylene_in_precipitation', 'precip')
('phenanthrene', 'mass_concentration_of_phenanthrene_in_precipitation', 'precip')
('phosphate', 'mass_concentration_of_phosphate_in_precipitation', 'precip')
('potassium', 'mass_concentration_of_potassium_in_precipitation', 'precip')
('pp_DDD', 'mass_concentration_of_pp_dichlorodiphenyldichloroethane_in_precipitation', 'precip')
('pp_DDE', 'mass_concentration_of_pp_dichlorodiphenyldichloroethylene_in_precipitation', 'precip')
('pp_DDT', 'mass_concentration_of_pp_dichlorodiphenyltrichloroethane_in_precipitation', 'precip')
('precipitation_amount', 'lwe_thickness_of_precipitation_amount', 'precip')
('precipitation_amount_off', 'mass_concentration_of_precipitation_amount_off_in_precipitation', 'precip')
('pyrene', 'mass_concentration_of_pyrene_in_precipitation', 'precip')
('retene', 'mass_concentration_of_retene_in_precipitation', 'precip')
('ruthenium', 'mass_concentration_of_ruthenium_in_precipitation', 'precip')
('scandium', 'mass_concentration_of_scandium_in_precipitation', 'precip')
('selenium', 'mass_concentration_of_selenium_in_precipitation', 'precip')
('sodium', 'mass_concentration_of_sodium_in_precipitation', 'precip')
('strontium', 'mass_concentration_of_strontium_in_precipitation', 'precip')
('sulphate_corrected', 'mass_concentration_of_sulphate_corrected_for_seaspray_expressed_as_sulphur_in_precipitation', 'precip')
('sulphate_total', 'mass_concentration_of_sulphate_total_in_precipitation', 'precip')
('sum_DDE', 'mass_concentration_of_sum_dichlorodiphenyldichloroethane_in_precipitation', 'precip')
('sum_DDT', 'mass_concentration_of_sum_dichlorodiphenyltrichloroethane_in_precipitation', 'precip')
('sum_PCB', 'mass_concentration_of_sum_polychlorinatedbiphenyls_in_precipitation', 'precip')
('sum_TDE', 'mass_concentration_of_sum_tetrachlorodiphenylethane_in_precipitation', 'precip')
('thallium', 'mass_concentration_of_thallium_in_precipitation', 'precip')
('tin', 'mass_concentration_of_tin_in_precipitation', 'precip')
('titanium', 'mass_concentration_of_titanium_in_precipitation', 'precip')
('trans_CD', 'mass_concentration_of_trans_chlordane_in_precipitation', 'precip')
('trans_NO', 'mass_concentration_of_trans_nonachlor_in_precipitation', 'precip')
('tungsten', 'mass_concentration_of_tungsten_in_precipitation', 'precip')
('txph-26', None, 'precip')
('txph-50', None, 'precip')
('txph-62', None, 'precip')
('uranium', 'mass_concentration_of_uranium_in_precipitation', 'precip')
('vanadium', 'mass_concentration_of_vanadium_in_precipitation', 'precip')
('zinc', 'mass_concentration_of_zinc_in_precipitation', 'precip')
('BDE_100', 'tendency_of_atmosphere_mass_content_of_polybrominated_diphenylether_100_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('BDE_209', 'tendency_of_atmosphere_mass_content_of_polybrominated_diphenylether_209_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('BDE_47', 'tendency_of_atmosphere_mass_content_of_polybrominated_diphenylether_47_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('BDE_99', 'tendency_of_atmosphere_mass_content_of_polybrominated_diphenylether_99_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('HCB', 'tendency_of_atmosphere_mass_content_of_hexachlorobenzene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_101', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_101_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_118', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_118_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_138', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_138_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_153', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_153_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_180', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_180_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_28', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_28_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('PCB_52', 'tendency_of_atmosphere_mass_content_of_polychlorinated_biphenyl_52_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('acenaphthene', 'tendency_of_atmosphere_mass_content_of_acenaphthene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('acenaphthylene', 'tendency_of_atmosphere_mass_content_of_acenaphthylene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('alpha_HCH', 'tendency_of_atmosphere_mass_content_of_alpha_hexachlorocyclohexane_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('aluminium', None, 'precip+dry_dep')
('anthracene', 'tendency_of_atmosphere_mass_content_of_anthracene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('antimony', None, 'precip+dry_dep')
('arsenic', 'tendency_of_atmosphere_mass_content_of_arsenic_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('barium', None, 'precip+dry_dep')
('benz_a_anthracene', 'tendency_of_atmosphere_mass_content_of_benz_a_anthracene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_a_pyrene', 'tendency_of_atmosphere_mass_content_of_benzo_a_pyrene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_b_fluoranthene', 'tendency_of_atmosphere_mass_content_of_benzo_b_fluoranthene_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_bj_fluoranthenes', 'tendency_of_atmosphere_mass_content_of_benzo_bj_fluoranthenes_due_to_wet_and_dry_deposition', 'precip+dry_dep')
('benzo_bjk_fluoranthenes', 'tendency_of_atmosphere_mass_content_of_benzo_bjk_fluoranthenes_due_to_wet_and_dry_deposition', 'precip+dry_dep')
